source_ticker,cumulative_contribution,active_days,profitable
MSI,0.003056619036398514,1897,True
MTB,0.006352487066674664,1546,True
MTCH,-0.0002053982493624324,144,False
MTD,0.001039412415258572,1018,True
MU,0.018832237366021853,1563,True
MUR,0.0014501407828849395,383,True
NAVI,0.0015512891602686707,274,True
NBR,0.0001433774894587327,299,True
NCLH,-0.004682726985854103,539,False
NDAQ,0.015813380804621663,1929,True
NDSN,0.0008379187362195225,355,True
NEE,0.006399198518610514,1723,True
NEM,0.009348836009099632,1213,True
NFLX,0.02039812384706956,1892,True
NI,0.0005035888767585271,1613,True
NKE,0.008962855118133134,1447,True
NOC,0.00766200167312624,1706,True
NOV,-0.0036516156875310533,678,False
NOW,0.0007682495834804119,527,True
NRG,0.0018944948246632043,1596,True
NSC,0.0051781081419196235,1653,True
NTAP,0.006907062477787791,1473,True
NTRS,0.008286829321209494,1512,True
NUE,0.00979200571376188,1520,True
NVDA,0.03758091225175265,1954,True
NVR,0.004303480842113048,642,True
NWL,0.0010724776955252757,843,True
NWS,0.004498015152330472,1060,True
NWSA,0.004629670005650712,1104,True
NXPI,0.0022701592739869914,501,True
O,0.002165093086643489,1250,True
ODFL,0.004670141547349386,628,True
OGN,-0.0006237204572028087,86,False
OI,0.00025989285680993893,355,True
OKE,0.0034031994665193934,1468,True
OMC,0.001488422199388299,1399,True
ON,0.002775046207337197,268,True
ORCL,0.005073099077199031,1626,True
ORLY,0.007070507278767058,1811,True
OTIS,0.0018656896979612396,539,True
OXY,0.004663671261510287,1153,True
PANW,0.003616240106915969,322,True
PARA,-0.0034436063944688674,208,False
PAYC,-0.004705299758981868,315,False
PAYX,0.0034079318202760926,1670,True
PBI,0.0017787495473538682,258,True
PCAR,0.007279915984105093,1581,True
PCG,0.00014234249661016274,1001,True
PEG,0.0024142785112029534,1641,True
PEP,0.007019004084508976,1808,True
PFE,0.002258164286435778,1531,True
PFG,0.009445483946153377,1533,True
PG,0.005358990324400327,1535,True
PGR,0.011142477541466644,1845,True
PH,0.008477491397120963,1669,True
PHM,0.006921582108969221,1508,True
PKG,-0.00154169351432065,1001,False
PLD,-0.0011892464033630803,1645,False
PLTR,0.0004627852887660026,121,True
PM,0.005063628217769967,1559,True
PNC,0.003003674758137605,1561,True
PNR,0.0019035446672165147,1362,True
PNW,0.0038074389380372124,1650,True
PODD,-0.00019786642059424527,295,False
POOL,0.0007902783214282416,287,True
PPG,-0.0006795331352593588,1350,False
PPL,0.0014443418266180054,1591,True
PRGO,0.0024626878093956805,694,True
PRU,-0.0013727404285399686,1371,False
PSA,0.0040698181615680985,1450,True
PSX,0.007458994849139992,1526,True
PTC,0.00035537939282168925,444,True
PVH,-0.0023062041309566688,659,False
PWR,0.011007742837991406,1504,True
