source_ticker,cumulative_contribution,active_days,profitable
TMUS,0.006969914550706937,1189,True
TPL,-0.0020424371252718387,225,False
TPR,0.006951628280376124,1761,True
TRGP,0.003162621322100918,642,True
TRIP,-0.0014684448112557448,878,False
TRMB,-0.001791660747747143,612,False
TROW,0.004330357210717789,2113,True
TRV,0.005344631118445341,2370,True
TSCO,0.00584111745690525,1847,True
TSLA,-0.0017102424278887095,683,False
TSN,0.008321992736426637,2021,True
TT,0.0055173178644420985,1159,True
TTD,-0.0004201604056163739,21,False
TTWO,0.0004674279475481601,1124,True
TWX,0.0022276289663398013,1067,True
TXN,0.00623400080882535,2538,True
TXT,0.003505382588976662,2188,True
TYL,-9.295395530738896e-05,701,False
UA,-0.0008121607084851271,584,False
UAA,0.0008782893347158471,921,True
UAL,0.0010159068912607527,1536,True
UBER,0.0011101982569912247,191,True
UDR,0.0002724322542675421,1488,True
UHS,0.0007883746439360845,1733,True
ULTA,-0.0022782092888938114,1421,False
UNH,0.0056841701153002135,2427,True
UNM,0.00398330527283876,1209,True
UNP,0.009115557146546143,2481,True
UPS,0.00070521065649995,1959,True
URI,0.005560204356289177,1875,True
USB,0.0010065760856948361,2151,True
V,0.0052682087638828345,2589,True
VFC,0.0014763868403020514,1551,True
VIAV,-0.00031138157763919766,228,False
VICI,-0.0003483686862532507,408,False
VLO,0.009833943979756031,2170,True
VLTO,-0.0001417873367869009,210,False
VMC,0.005144396140745606,2253,True
VNO,-0.0021564837276179306,1282,False
VNT,-0.00016305346400131984,32,False
VRSK,0.006212601708646956,1798,True
VRSN,0.007531234983453075,2206,True
VRTX,0.00474672304293125,2223,True
VST,0.0020914032063919902,132,True
VTR,0.00399373047136309,2084,True
VTRS,0.0006127119199653557,867,True
VZ,0.002873261977638715,2060,True
WAB,0.0016512381573105942,1275,True
WAT,0.0006451269528740174,2106,True
WBD,0.0005148862659871241,454,True
WDAY,-0.00014126788658449068,81,False
WDC,0.015071571700612772,1988,True
